Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
2023-01-28,1,1546.8543701171875,71.29202955446489,,,,,,,0.3394597931213234,0.3394858588838561,0.3168534646865106,137,,,,,,
2023-01-29,5,1546.8543701171877,267.1432257643899,,,,,,,0.36521523405237855,1.4256805034160107,0.27701343088981606,458,,,,,,
2023-01-30,27,1593.3286567964699,1092.0991086696026,,,,,,,0.4241427528255045,1.1397708048422337,0.2715886840170091,1883,,,,,920866,
2023-01-31,37,1628.1217907582434,1616.9885504040026,1.0,1,,,,,0.7222387935606271,1.6212308406829834,0.2602724888496337,2638,,,,,1372489,102534
2023-02-01,26,1577.4338290087194,1242.928395259557,,,,,,,0.7129729042693373,1.8259292513866554,0.328169659853886,2087,,,,,605917,
2023-02-02,31,1601.409668836777,1360.2859917160613,,,,,,,0.6979183640066761,8.679868698120117,0.2602724888496337,2219,,,,,1080986,
2023-02-03,4,1546.8543701171875,242.58848126658611,,,,,,,0.4943057422877125,1.0406885975409235,0.30553726951913524,449,,,,,,
2023-02-04,13,1591.8762345628406,547.7129343190306,,,,,,,5.353493461235568,34.07416915893555,0.2602724888496337,857,,,,,892087,
2023-02-05,12,1585.4913736917608,519.2646379420429,,,,,,,0.38014938031861517,1.3346302456055756,0.2426549278553438,832,,,,,765574,
2023-02-06,8,1550.9493455220313,359.18476485263994,,,,,,,0.6663854810619472,1.5043079303613682,0.2715886840170091,581,,,,,81140,
2023-02-07,19,1594.650494925313,878.3368308151875,,,,,,,0.4174467001541452,1.3767549543614492,0.28290487918438445,1600,,,,,947059,
2023-02-08,19,1561.4561397293642,699.1414374858174,,,,,,,0.34332959379741,1.1089741175306136,0.24891297543574734,1226,,,,,289328,
2023-02-09,5,1550.0335023044854,255.15341160719697,,,,,,,0.519983835773782,1.8288020533464353,0.2715886840170091,398,,,,,62993,
2023-02-10,7,1558.806156910381,295.1643263532106,,,,,,,0.37918130253637516,0.700683560555171,0.2715886840170091,518,,,,,236819,
2023-02-11,1,1546.8543701171875,59.070538773699475,,,,,,,0.5304463059787324,0.7214067786632968,0.33948583329416804,118,,,,,,
2023-02-12,95,1684.6402417038382,4075.6960859947817,4.0,4,38.86058807373047,-94.68971252441406,38.860748291015625,-94.68941497802734,0.6506463785881024,1.7267359355035377,0.25639892556702537,6312,,,,,2160362,245699
2023-02-13,17,1560.7165734617117,740.1794016820724,,,,,,,0.3901628329746528,2.015954559986758,0.27039259442285624,1148,,,,,274673,
2023-02-14,30,1606.8454065219885,1400.3853980223164,,,,,,,0.6108285823381885,10.979999542236328,0.2715886840170091,2228,,,,,1188694,
2023-02-15,26,1563.6735142602743,999.8052145012587,,,,,,,0.5084375386271763,1.2991262281298417,0.25692152481534397,1548,,,,,333264,
2023-02-16,35,1591.8360145414342,1316.9328640079486,1.0,1,,,,,0.8018139048756119,15.09000015258789,0.25105815253528374,2193,,,,,891290,
2023-02-17,,1552.4775102687872,126.43915065429726,,,,,,,0.38023950427400205,0.7169032692909241,0.29996666481770906,248,,,,,111420,
2023-02-18,51,1649.014155152807,2289.192851519217,,,38.835723876953125,-94.66878509521484,38.83592224121094,-94.66854858398438,0.5368418809557315,1.45227159154483,0.2715886840170091,3418,,,,,2024248,
2023-02-19,33,1629.0076279951659,1480.5069317993211,,,38.8359489440918,-94.66972351074219,38.835994720458984,-94.66967010498047,0.42991425349578355,3.6904492378234863,0.31683299339569326,2178,,,,,1627828,
2023-02-20,16,1592.9779654751499,624.1497681333458,,,,,,,0.33847769652717585,1.3280419561895505,0.2715886840170091,1139,,,,,913917,
2023-02-21,29,1554.2858874737822,1151.534844962091,,,,,,,0.6694371671594992,1.4940572965124863,0.2602724888496337,1899,,,,,147252,
2023-02-22,10,1550.8060838818058,374.00136605456174,,,,,,,0.39061971815946334,1.1404508621093636,0.3030799092926383,739,,,,,78302,
2023-02-23,31,1620.9766844276442,1154.4047176114832,,,,,,,0.5538520343184571,1.2033989531715532,0.2602724888496337,1970,,,,,1468700,
2023-02-24,30,1610.7117815892923,1126.7714943962224,,,38.8602294921875,-94.68871307373047,38.86029052734375,-94.68862915039062,0.40862198318910004,1.5416238023360638,0.2700021223259919,1786,,,,,1265304,
2023-02-25,49,1662.9784950827795,1962.175455501106,,,38.859474182128906,-94.68903350830078,38.860355377197266,-94.68861389160156,0.5387886501729855,1.3146419263768885,0.26245658856828674,2988,,,,,2300946,
2023-02-26,32,1592.1415966685263,1426.783123594898,,,,,,,0.5914530585724787,1.8994941892534394,0.2602724888496337,2223,,,,,897344,
2023-02-27,41,1572.082057805465,1656.575525573132,1.0,1,,,,,0.663887062666824,3.464813709259033,0.2602724888496337,2689,,,,,499875,
2023-02-28,27,1587.1177224350533,1050.9262387801582,,,,,,,0.5122889750537079,1.689287377534579,0.2602724888496337,1735,,,,,797799,
2023-03-01,22,1578.8331302502916,865.233877273639,,,,,,,0.4344306813142898,1.3048475392061856,0.28290487918438445,1525,,,,,633645,
2023-03-02,39,1633.2648780398065,1528.0499650451657,,,,,,,0.5798380207210887,1.3435407623090914,0.2584321380864253,2452,,,,,1712185,
2023-03-03,34,1620.3009930070314,1338.658154575588,,,,,,,0.6037117293561897,2.4091222286224365,0.2736506886029932,2219,,,,,1455309,
2023-03-04,,1548.3725996600012,61.85162638998209,,,,,,,0.554584250421247,0.769682667548326,0.33948583329416804,211,,,,,30083,
2023-03-05,63,1745.8005167090894,3721.183854116182,11.0,11,38.85968780517578,-94.68775177001953,38.860557556152344,-94.68751525878906,0.557816609756593,2.320319752187139,0.2715886840170091,5509,,,,,3652915,124665
2023-03-06,19,1552.7907962316747,946.7425363026426,,,,,,,0.4558782504167848,0.9528110969095561,0.2715886840170091,1670,,,,,117628,
2023-03-07,17,1596.7535362761173,946.7298318427913,,,,,,,0.5810451872578664,1.2726704735169387,0.24918709595777916,1618,,,,,988729,
2023-03-08,19,1570.4140258890452,941.0303474147272,,,,,,,0.512319577985977,1.1461866877402538,0.2602724888496337,1662,,,,,466824,
2023-03-09,1,1546.8543701171875,70.42263898617985,,,,,,,0.6992374821222893,1.041378476121571,0.3570964881230078,138,,,,,,
2023-03-10,27,1581.7513853718622,1160.3330600639308,,,,,,,0.5567541040455131,1.2020339284956876,0.2602724888496337,1982,,,,,411985,120514
2023-03-11,9,1561.4074302317008,493.13109660657886,,,,,,,0.44922432976483617,1.1670828083069607,0.3168534646865106,904,,,,,288362,
2023-03-12,15,1512.7090805445441,613.4136016115698,,,,,,,0.5988988384594387,1.1815222239282483,0.2715886840170091,968,,,,,600519,
2023-03-13,1,1546.8543701171875,54.99670851344435,,,,,,,0.5319191367357718,0.7243524290921242,0.3394858443794194,124,,,,,,
2023-03-14,26,1635.663326966083,1358.980733713679,2.0,2,,,,,0.5521851626574446,1.6495837231409618,0.2602724888496337,2296,,,,,1759709,
2023-03-15,25,1613.9883333680443,1101.4363675160587,,,,,,,0.47960924191386295,7.4416656494140625,0.2511329727123195,1695,,,,,1330227,
2023-03-16,9,1563.4393233149449,377.1868038465768,,,,,,,0.4227166400888774,1.1329615207477177,0.2581650219843297,634,,,,,328623,
2023-03-17,6,1546.8543701171875,292.27962005059055,,,,,,,0.42510538150002664,1.115644097660257,0.2440217569171053,556,,,,,,
2023-03-18,34,1609.7917796687027,1570.104071133553,,,,,,,1.010623026977625,18.09015655517578,0.2602724888496337,2626,,,,,1247075,
2023-03-19,10,1569.293085076475,464.0989653780124,,,,,,,0.9978517243223181,1.344819691121331,0.248497061635152,809,,,,,444613,
2023-03-20,12,1576.7471607644889,615.6327472335404,,,,,,,0.48142783924525545,1.1034154062215027,0.2556095678888428,1106,,,,,592312,
2023-03-21,36,1640.3780766801767,1676.740035877054,,,,,,,0.6056626398055254,3.8407068252563477,0.28290487918438445,2714,,,,,1853128,
2023-03-22,15,1556.8388064406147,563.9160365237785,,,,,,,0.45623254853663703,1.134872030533949,0.2602724888496337,977,,,,,197836,
2023-03-23,24,1593.5124257181044,955.2863345715348,,,,,,,0.8367580945109236,1.492618360622646,0.2602724888496337,1498,,,,,924508,
2023-03-24,23,1620.7684469045478,1118.6943278439194,,,,,,,0.49650953281711907,2.716216802597046,0.2602724888496337,1924,,,,,1464574,
2023-03-25,3,1556.908256428812,121.53593609761157,,,,,,,0.31140517974466375,0.33948584343347793,0.283353092257592,262,,,,,199213,
2023-03-26,12,1572.496835776965,544.6717600673902,,,,,,,0.8094541173022846,1.4965590663235722,0.2530407753402203,944,,,,,508094,
2023-03-27,12,1573.127568798271,739.08573061494,,,,,,,0.38844800634076365,0.7527928560195797,0.2715886840170091,1323,,,,,520591,
2023-03-28,52,1689.2898724562303,2097.1630643792705,,,,,,,0.9131992393231442,19.92491912841797,0.28290487918438445,3463,,,,,2822294,
2023-03-29,13,1561.5059957366163,600.8920917550716,,,,,,,0.3775182204346923,1.1877329342782843,0.2602724888496337,1066,,,,,290316,
2023-03-30,45,1640.3524232186764,1905.0226202677375,,,,,,,0.7106874749937778,13.548646926879883,0.2602724888496337,2983,,,,,1852619,
2023-03-31,8,1554.3944711344054,374.26363854664334,,,,,,,0.4960405299938406,0.9798457850420518,0.28290487918438445,622,,,,,149405,
2023-04-01,22,1419.4423720751772,964.7968704459132,,,,,,,0.7504461303149484,6.009984970092773,0.2715886840170091,1552,,,,,718948,
2023-04-02,,1546.8543701171875,,,,,,,,,,,,,,,,,
2023-04-03,10,1549.891182478978,414.82551838598596,,,,,,,0.4977524582230183,1.2529326239198901,0.2715886840170091,704,,,,,60173,
2023-04-04,65,1757.5382017072411,3376.34535156251,21.0,21,38.85287094116211,-94.69155883789062,38.86005783081055,-94.68304443359375,0.9699567771358067,16.209936141967773,0.27020463610163103,5439,,,,,4174605,
2023-04-05,36,1654.957507493352,1634.958275709325,2.0,2,38.80146408081055,-94.68946075439453,38.803157806396484,-94.68746185302734,0.7629456979575863,2.393698111742282,0.17348961106351937,2597,,,,,2142015,
2023-04-06,42,1626.6326899657752,1816.2404966859217,1.0,1,38.9266242980957,-94.74156188964844,38.946067810058594,-94.72142791748047,0.5918570813112163,2.4993978640446595,0.25474732162731895,2992,,,,,1580771,
2023-04-07,60,1719.262517870598,2858.798068614329,7.0,7,38.80398941040039,-94.69337463378906,38.85380554199219,-94.68196868896484,0.8188229579011894,1.5133899221451712,0.2715886840170091,4242,,,,,3416186,
2023-04-08,60,1676.1734868387555,2993.7389295045195,11.0,11,38.80179977416992,-94.69344329833984,38.803001403808594,-94.68924713134766,0.5953245116303196,1.619521019317253,0.28290487918438445,4488,,,,,2561874,
2023-04-09,46,1633.3338379224817,2340.491646084249,13.0,13,38.86011505126953,-94.69123077392578,38.86227035522461,-94.68867492675781,0.6031236816750958,1.798292284524777,0.2602724888496337,3902,,,,,1713552,
2023-04-10,58,1684.3763126608922,2505.3861752817097,3.0,3,38.80179977416992,-94.68927001953125,38.80179977416992,-94.68925476074219,0.6818117600064082,2.089782734151253,0.2600719390563638,3862,,,,,2546075,77124
2023-04-11,16,1603.1040060431817,646.78100007368,,,,,,,0.7350833658028922,1.2421611225515254,0.3394858316727433,1107,,,,,1114559,
2023-04-12,50,1640.423685826034,2262.0371343233405,2.0,2,38.86013412475586,-94.68929290771484,38.86037063598633,-94.68859100341797,2.608067609393669,28.325607299804688,0.2602724888496337,3551,,,,,1854031,
2023-04-13,39,1637.5827056003127,1446.0985028356354,,,,,,,0.8500210834465608,5.532061576843262,0.2560165771644433,2329,,,,,1797738,
2023-04-14,59,1697.1935603645697,2761.354358721292,4.0,4,,,,,0.6734668735849321,19.851802825927734,0.25853807671286966,4270,,,,,2837382,61023
2023-04-15,29,1650.4760219643804,1299.3012419578108,,,38.83576202392578,-94.66883850097656,38.835880279541016,-94.6685562133789,0.3873034838393141,1.5465571398082063,0.25829397396503595,2012,,,,,2053214,
2023-04-16,9,1561.4734928741082,315.99300832388536,,,,,,,4.446515518318381,20.239999771118164,0.29422107435175987,493,,,,,289671,
2023-04-17,32,1591.1642346842252,1301.0627235488053,1.0,1,,,,,0.5870524663871814,1.3972448721767345,0.2715886840170091,2077,,,,,877979,
2023-04-18,32,1637.3233261228806,1308.9875428719597,,,,,,,1.0886862683403298,13.077507972717285,0.2602724888496337,2181,,,,,1792601,
2023-04-19,24,1597.499910379112,1176.4389728201174,1.0,1,,,,,0.6670837240141894,1.4981472868614656,0.27119389679851913,1884,,,,,1003518,
2023-04-20,35,1638.3509897412243,1425.069316544236,1.0,1,,,,,0.6205974686192323,5.37014627456665,0.2715886840170091,2409,,,,,1812962,
2023-04-21,56,1696.6512474036526,2314.828152604951,2.0,2,38.80179977416992,-94.68926239013672,38.8615837097168,-94.68869018554688,0.7313139689085262,1.6318080715337435,0.2619439317322059,3648,,,,,2968155,
2023-04-22,17,1575.4462458397024,641.903998943661,,,,,,,0.4842635623435851,1.1807650089975645,0.3394858260518042,1037,,,,,566534,
2023-04-23,44,1699.7892857135503,2394.043310903018,9.0,9,38.943397521972656,-95.23470306396484,38.968994140625,-95.18437957763672,0.45812870511028264,2.4055831894844215,0.2602724888496337,3505,,,,,3030333,
2023-04-24,60,1723.0745035307457,3122.7299283657408,12.0,12,38.80054473876953,-94.68962097167969,38.853694915771484,-94.68201446533203,0.5436784339087947,1.472686889706624,0.2715886840170091,4737,,,,,3491720,
2023-04-25,45,1659.2359792740328,1709.1470844292874,1.0,1,38.946205139160156,-94.74061584472656,38.94621658325195,-94.74040985107422,0.6259483305855332,1.50296677346834,0.2606268149534541,2932,,,,,2226788,
2023-04-26,11,1549.892242307466,464.9587244110587,,,,,,,0.8348121670625069,1.3042478785307015,0.29422107435175987,865,,,,,60194,
2023-04-27,58,1695.4687433047325,2692.084996637653,13.0,13,38.94294738769531,-94.74030303955078,38.94624328613281,-94.73741912841797,0.4787854053323421,3.5163268469720514,0.2715886840170091,4627,,,,,2708565,90382
2023-04-28,61,1688.7648301624238,2775.8149735524817,10.0,10,38.80173873901367,-94.68962097167969,38.802669525146484,-94.68751525878906,0.7662432249891916,2.4847846393584603,0.2602724888496337,4048,,,,,2811888,
2023-04-29,57,1677.239116759339,2828.760720590231,9.0,9,38.801082611083984,-94.69115447998047,38.8019905090332,-94.68923950195312,0.7049638861771994,1.9699157436618189,0.03621364327557691,4562,,,,,2583513,
2023-04-30,86,1776.352633381622,4001.240236666359,13.0,13,38.83561706542969,-94.69113159179688,38.8618278503418,-94.669677734375,0.7234554518356618,10.69441032409668,0.2602724888496337,6412,,,,,4547400,
2023-05-01,52,1684.6248697902397,2413.7172207287117,3.0,3,38.80179214477539,-94.68927001953125,38.802669525146484,-94.68751525878906,0.808276382356114,5.6291937828063965,0.25696444795031353,3933,,,,,2729858,
2023-05-02,20,1579.4201165814172,724.717975314629,,,,,,,0.7676584029215172,1.3812792205496631,0.2715886840170091,1089,,,,,645276,
2023-05-03,16,1585.2096625667473,759.7573647530049,,,,,,,0.4982816485745211,0.9252217465948305,0.2602724888496337,1378,,,,,759992,
2023-05-04,10,1581.9744618663376,579.9505930542266,,,,,,,0.6980199838945375,1.3845609349225763,0.2602724888496337,939,,,,,695888,
2023-05-05,19,1610.6434913734608,1123.1896889018226,5.0,4,,,,,0.7107004798017253,8.777164459228516,0.2715886840170091,1647,,,,,1124219,60253
2023-05-06,121,1871.0336531230182,5534.35743567044,16.0,16,38.80067443847656,-94.69944763183594,38.83867263793945,-94.68749237060547,0.9346091526438026,20.23293685913086,0.07654354756774621,8897,,,,,4092031,1004500
2023-05-07,12,1596.9330956106262,672.987989233949,,,,,,,0.5288219939242947,1.3409322159744346,0.24917326179646843,1131,,,,,992286,
2023-05-08,6,1548.3715398315135,233.95023274507884,,,,,,,0.9803603547587998,1.3676258026481494,0.29422107435175987,513,,,,,30062,
2023-05-09,1,1546.8543701171875,45.254811224247106,,,,,,,0.529525741790474,0.529525741790474,0.529525741790474,94,,,,,,
2023-05-10,44,1694.8741070145309,2123.036155053397,4.0,3,38.80111312866211,-94.6933822631836,38.80278778076172,-94.68923950195312,0.5798118263370557,2.0426885291964183,0.2715886840170091,3411,,,,,2932941,
2023-05-11,13,1559.525376709425,533.3893222142112,,,,,,,0.8202532791857027,1.5898783402921706,0.28290487918438445,968,,,,,251070,
2023-05-12,75,1780.9951750574019,3676.7859602240396,2.0,2,,,,,0.7677070896370403,12.7792387008667,0.2602724888496337,5577,,,,,4639392,
2023-05-13,77,1759.179242203741,3472.5762816990764,13.0,13,,,,,0.551585100374581,1.5914856461244402,0.24957092200680908,5076,,,,,4207117,
2023-05-14,15,1597.6379194279466,689.3771745804936,,,,,,,0.6622253767146613,1.920861005783081,0.2573680535146195,1108,,,,,1006252,
2023-05-15,42,1607.2954285617031,1846.9248985648137,5.0,5,,,,,0.42293002843184896,1.573504815273806,0.2559018599666304,2887,,,,,1197611,
2023-05-16,8,1565.9010898741471,364.1000148516547,,,,,,,0.39757616719773015,1.096343543190003,0.2602724888496337,608,,,,,377402,
2023-05-17,33,1617.8642630223794,1707.4467263118606,2.0,2,38.80178451538086,-94.68926239013672,38.802738189697266,-94.68708801269531,0.5988678045834018,2.416244090528527,0.2602724888496337,2629,,,,,1407028,
2023-05-18,9,1563.77069635547,390.9324813106555,,,,,,,0.6335417395468459,1.454887866973877,0.29422107435175987,698,,,,,335189,
2023-05-19,2,1546.8543701171875,177.14869433449834,,,,,,,0.49770222392317853,1.121585720390556,0.28290487918438445,258,,,,,,
2023-05-20,49,1688.780334759366,2411.170029971929,5.0,5,,,,,0.5286610309413581,1.5934700088062264,0.2513575160270554,3823,,,,,2812197,
2023-05-21,20,1580.8793120559335,768.9009713840286,,,,,,,0.5530166416812239,20.16314697265625,0.2524298625866916,1195,,,,,464293,90507
2023-05-22,15,1618.6246004415045,939.6895925195448,3.0,3,,,,,0.7350454860177333,1.50447186933451,0.2602724888496337,1382,,,,,1422094,
2023-05-23,5,1555.6960195963497,279.05737282747685,,,,,,,0.5949130202663437,0.9407599516864326,0.29422107435175987,472,,,,,175194,
2023-05-24,39,1648.2375748011232,1780.118747758398,3.0,3,,,,,0.47698226045015135,2.6600000858306885,0.2395747739890692,2831,,,,,2008795,
2023-05-25,60,1716.045404297032,2326.4594720592345,19.0,19,38.85592269897461,-94.69135284423828,38.860286712646484,-94.688720703125,0.601129064296621,1.980530957663034,0.17025957394218136,4676,,,,,3352440,
2023-05-26,50,1685.017837551743,2104.8218082595467,1.0,1,38.85327911376953,-94.68304443359375,38.853328704833984,-94.68273162841797,0.7500459054788137,9.07301139831543,0.2715886840170091,3293,,,,,2737644,
2023-05-27,3,1552.2641889312304,118.49616629450702,,,,,,,0.5562463008233585,1.0565546751022339,0.328169659853886,239,,,,,107193,
2023-05-28,19,1581.6521238722505,917.4316431686536,,,,,,,0.6736077434578155,2.9802184104919434,0.2602724888496337,1534,,,,,689502,
2023-05-29,71,1652.3705071168536,3173.5469151254583,11.0,11,38.80167770385742,-94.68955993652344,38.80264663696289,-94.6875,0.5873436526505211,2.130049025346071,0.24538804708064962,4530,,,,,2090754,
2023-05-30,9,1549.9423024402079,291.57939012472235,,,,,,,0.5255286149112747,1.0557198524475098,0.2602724888496337,643,,,,,61185,
2023-05-31,17,1576.3775829902477,752.863977369826,,,38.86021423339844,-94.68873596191406,38.86024856567383,-94.68868255615234,0.4533688629769113,1.28136714964996,0.2602724888496337,1148,,,,,584989,
2023-06-01,44,1661.9128532685033,1548.3655353099282,1.0,1,38.842079162597656,-94.6701431274414,38.84306716918945,-94.6686782836914,0.45868188347878386,1.3101520412529337,0.2617069249431807,2825,,,,,2279831,
2023-06-02,31,1637.1800193724687,1514.51619313526,4.0,4,,,,,0.5225243309469544,1.487228707016823,0.2715886840170091,2350,,,,,1789760,
2023-06-03,64,1706.8666397342463,3088.2803199183454,14.0,14,38.800201416015625,-94.693115234375,38.804039001464844,-94.68750762939453,0.7376866260099118,16.09674644470215,0.06945216036094169,4777,,,,,3170569,
2023-06-04,50,1717.5750688972678,2368.6251720414507,2.0,2,38.80180358886719,-94.68925476074219,38.835968017578125,-94.66964721679688,0.9089958255894967,1.3983767834908558,0.2602724888496337,3793,,,,,3382754,
2023-06-05,27,1630.7991587000656,1447.6813507687807,2.0,2,,,,,0.5945171032245219,1.655250705784632,0.2715886840170091,2311,,,,,1663326,
2023-06-06,21,1577.5189418190348,812.8058304393766,,,,,,,0.4379465931040686,1.0673185350421874,0.2471456322927523,1349,,,,,607605,
2023-06-07,6,1581.1015164685364,246.5477244406456,,,,,,,0.5793123575086336,0.8779682391399758,0.29598339897370246,427,,,,,678591,
2023-06-08,10,1555.2959040226747,387.7482182056288,,,,,,,0.9908151589176808,1.4561838889983192,0.32069625232728,617,,,,,167265,
2023-06-09,22,1587.1929702741918,910.0423139718417,2.0,2,,,,,0.4150373456374739,1.452527974107579,0.3394858221370131,1409,,,,,799290,
2023-06-10,18,1563.8703707013483,801.7785891478991,2.0,2,,,,,0.8418941534003397,1.482976919128309,0.3394858221370131,1172,,,,,337164,
2023-06-11,2,1546.8543701171875,71.71124725155863,,,,,,,0.4608433793596335,1.2220750741453639,0.3394858494142693,177,,,,,,
2023-06-12,39,1653.2162435966816,1616.6097740737061,3.0,3,,,,,0.4502996558671886,1.4913486965626739,0.28324215285579557,2491,,,,,2107511,
2023-06-13,16,1591.0375604817891,767.85544312041,1.0,1,,,,,0.5768183443138866,1.4204729774507634,0.3168534646865106,1126,,,,,875470,
2023-06-14,31,1573.8726282252087,1235.6356308794705,,,,,,,0.5955354440642951,1.3008977060967273,0.32684181903221776,1875,,,,,535354,
2023-06-15,32,1595.069503745157,1414.8815235986062,4.0,4,,,,,1.157324911137943,19.951841354370117,0.2715886840170091,2084,,,,,955360,
2023-06-16,22,1616.6149793610655,794.4265669201696,,,38.91172409057617,-94.6697998046875,38.91181564331055,-94.6695556640625,0.9716141953455016,1.2837722689120072,0.24009020592137176,1266,,,,,1382275,
2023-06-17,4,1558.1455809543297,181.90510862922545,,,,,,,0.5288225952325518,1.4775414528265725,0.3221107683086787,347,,,,,223730,
2023-06-18,24,1579.9552084019567,1114.3576819672878,2.0,2,,,,,0.851320837829969,1.5583704222892123,0.33948583019029777,1737,,,,,655878,
2023-06-19,6,1565.6603081919225,238.31907022492547,,,,,,,0.39664994182610414,0.9021920726600796,0.2602724888496337,366,,,,,372631,
2023-06-20,53,1571.1713045710153,2960.333230182844,11.0,11,,,,,0.6176791574652966,1.778309603635427,0.250004311399156,4356,,,,,2951533,
2023-06-21,,1546.8543701171877,,,,,,,,,,,8,,,,,,
2023-06-22,12,1561.0612195923463,540.979077163585,,,,,,,0.8432463508854396,1.4902070909142966,0.3394858202579134,850,,,,,281502,
2023-06-23,92,1796.3368519304856,5106.966892370525,19.0,19,38.80158615112305,-94.68887329101562,38.80196762084961,-94.68866729736328,0.9301984145227801,2.56303505043018,0.2555176339916353,7556,,,,,4943378,
2023-06-24,146,1907.4342882967937,7474.436094127318,20.0,20,38.80048370361328,-94.69377899169922,38.80467987060547,-94.68748474121094,1.1572005416399658,31.020000457763672,0.25525243557817956,11157,,,,,7143928,
2023-06-25,27,1606.128496903521,1177.5890048741992,1.0,1,,,,,0.6919252610666404,1.3871394626808449,0.2715886840170091,1773,,,,,1174489,
2023-06-26,3,1546.8543701171875,158.92573694768328,,,,,,,0.32833409830889876,1.4216876512234256,0.29422107435175987,278,,,,,,
2023-06-27,26,1646.9672367738972,1260.3061398804643,3.0,3,,,,,0.447035385206279,1.6057527314978313,0.2715886840170091,2099,,,,,1983690,
2023-06-28,1,1552.973668401791,80.79763349506021,,,,,,,0.8410209002912066,1.3700000047683716,0.3394858392197387,147,,,,,121251,
2023-06-29,9,1561.5571968909032,413.642437055456,,,,,,,0.5806401506488497,1.4457016136997927,0.328169659853886,658,,,,,291329,
2023-06-30,7,1555.3439495807893,353.99470401644567,,,,,,,4.646268551790107,19.00246810913086,0.27000209143924514,720,,,,,168217,
2023-07-01,28,1630.4556570637815,1637.7013777440604,13.0,13,38.80180358886719,-94.68924713134766,38.80276870727539,-94.68727111816406,0.6131707650703819,17.507041931152344,0.258914698754449,2426,,,,,1656521,
2023-07-02,38,1667.0884728986143,1754.9490885768728,2.0,2,38.80180358886719,-94.68923950195312,38.83597946166992,-94.66968536376953,0.8117848659089462,9.472102165222168,0.2580077111796048,2846,,,,,2382383,
2023-07-03,20,1590.0750958198732,992.8846197972862,3.0,3,,,,,0.7429629087835401,22.257728576660156,0.2703409434154048,1589,,,,,856399,
2023-07-04,8,1546.8543701171875,312.62855614864066,,,,,,,1.3945388828035439,29.8700008392334,0.2602724888496337,545,,,,,,
2023-07-05,45,1661.3681249725169,2167.660882657672,9.0,9,38.801795959472656,-94.68925476074219,38.802677154541016,-94.68714904785156,0.6775208639218997,11.789433479309082,0.30813296235107723,2999,,,,,2268983,
2023-07-06,,1546.8543701171875,34.62755721216866,,,,,,,0.2885629767680722,0.29422107435175987,0.28290487918438445,66,,,,,,
2023-07-07,5,1553.2335186736102,177.21161632109843,,,,,,,0.3825903817657877,0.7219437902658663,0.2715886840170091,364,,,,,126400,
2023-07-08,72,1720.8582221581637,3446.4849003022487,10.0,10,38.80022430419922,-94.69320678710938,38.802974700927734,-94.68748474121094,0.7702727118725177,2.420637845993042,0.24876954930568038,5076,,,,,3447805,
2023-07-09,103,1726.7879753510015,4915.4234340368575,8.0,8,,,,,4.557924732632702,29.41396141052246,0.28290487918438445,7510,,,,,3565299,
2023-07-10,27,1605.3214573263663,1298.6149184242147,2.0,2,38.80179977416992,-94.68924713134766,38.80263137817383,-94.68748474121094,0.6191730818396456,1.5931344548546102,0.261956304242471,2122,,,,,1158498,
2023-07-11,107,1805.4353955830384,4759.620671724343,10.0,10,38.800174713134766,-94.69314575195312,38.80292510986328,-94.6874771118164,0.5741354024042133,1.9003694682220977,0.2715886840170091,7155,,,,,4984140,60162
2023-07-12,19,1598.5652224832688,726.8638152322976,,,,,,,1.8951764562843563,18.9711856842041,0.2602724888496337,1167,,,,,1024626,
2023-07-13,42,1663.7445148819575,1789.242588270852,,,38.852806091308594,-94.68333435058594,38.85367965698242,-94.68193054199219,0.7002170760919113,6.263356685638428,0.2596338182954173,2808,,,,,2316124,
2023-07-14,56,1656.8606524122945,2401.170470811322,10.0,10,38.80056381225586,-94.69293212890625,38.802711486816406,-94.6874771118164,0.7984259050269691,9.277484893798828,0.15163891411924837,3979,,,,,2179722,
2023-07-15,62,1717.6468936427023,2879.794474637954,10.0,10,38.88054275512695,-94.7845458984375,38.969547271728516,-94.6578369140625,1.173675808598245,12.890000343322754,0.2715886840170091,4731,,,,,3384173,
2023-07-16,20,1621.7185469493224,1024.2934010625859,,,,,,,0.7152661452481698,10.896749496459961,0.2715886840170091,1764,,,,,1483399,
2023-07-17,51,1704.6922548111427,2366.0591580376313,11.0,11,38.800594329833984,-94.69491577148438,38.80442810058594,-94.68925476074219,0.762832764302348,16.697561264038086,0.25556886573461035,3896,,,,,3127483,
2023-07-18,26,1624.911421713944,950.9683162295448,,,,,,,0.995745353886142,1.3191334465293794,0.3301401236709071,1470,,,,,1546664,
2023-07-19,14,1595.6258838807676,803.5869074249998,,,38.88045120239258,-94.66248321533203,38.881954193115234,-94.66064453125,5.304270278842484,16.290000915527344,0.07959214928213083,1098,,,,,966385,
2023-07-20,35,1665.029520433747,1491.9613155977686,,,38.88039016723633,-94.66280364990234,38.88088607788086,-94.66036987304688,1.3642396784717883,18.201135635375977,0.2579505518112741,2419,,,,,2341585,
2023-07-21,16,1581.9672954070388,790.9753627764059,,,,,,,0.645592510343899,1.4643961561398948,0.28784524888269125,1210,,,,,695746,
